name_TGSS,ra_TGSS,dec_TGSS,integrated_TGSS,peak_TGSS,major_ax_TGSS,minor_ax_TGSS,posangle_TGSS,score,best_match
TGSSADR J103827.6-190501,159.61513,-19.08379,0.1229,0.0973,35.7,27.5,14.8,0.9400303645263396,NVSS J103827-190502
TGSSADR J103037.7-235259,157.6573,-23.88332,0.0867,0.0664,40.4,28.3,2.4,0.9401016277932058,NVSS J103037-235300
TGSSADR J104610.3-162754,161.54324,-16.46507,0.0998,0.0891,31.5,27.2,4.2,0.9401323692498871,NVSS J104610-162753
TGSSADR J105758.0-311250,164.49191000000005,-31.21395,0.0951,0.042100000000000005,53.9,40.2,48.0,0.9401408218879992,NVSS J105758-311252
TGSSADR J105030.5-181517,162.62746,-18.25498,0.0678,0.0479,39.0,28.9,-2.2,0.9401413305049733,NVSS J105030-181515
TGSSADR J103700.4-282727,159.25188,-28.4577,0.1844,0.1743,37.6,26.1,0.7,0.9401931148525687,NVSS J103700-282730
TGSSADR J101710.5-213946,154.29398999999995,-21.66305,0.6419,0.5482,34.5,26.6,19.6,0.9402022524549803,NVSS J101710-213945
TGSSADR J105204.4-335748,163.01855,-33.9635,0.22230000000000005,0.1586,47.0,32.1,-5.8,0.9402174596701945,NVSS J105204-335750
TGSSADR J105807.1-294142,164.52976999999996,-29.69525,0.1147,0.1075,39.4,26.0,0.9,0.940222350446564,NVSS J105807-294143
TGSSADR J100541.8-332831,151.42451,-33.47534,0.0469,0.035500000000000004,48.6,28.0,0.8,0.940225693141328,NVSS J100542-332831
TGSSADR J111014.9-273145,167.56248,-27.52926,0.0493,0.0433,39.7,26.6,11.8,0.9402330219700763,NVSS J111015-273147
TGSSADR J110632.6-284752,166.63597,-28.798040000000004,0.0359,0.0285,43.8,26.7,-1.2,0.9402503761512836,NVSS J110632-284751
TGSSADR J100906.1-173518,152.2757,-17.58853,0.2519,0.2183,30.4,25.5,17.8,0.9402623536910031,NVSS J100906-173520
TGSSADR J104609.8-263622,161.54099,-26.60632,0.5352,0.3067,48.9,26.8,21.3,0.9402997757567528,NVSS J104609-263624
TGSSADR J111346.4-171909,168.44361999999995,-17.31934,0.0489,0.0365,34.6,29.6,-11.2,0.9403078996101758,NVSS J111346-171910
TGSSADR J110555.8-200815,166.48277,-20.13769,0.3481,0.2872,34.0,28.4,1.4,0.9403095915625486,NVSS J110555-200817
TGSSADR J110657.8-204249,166.74091,-20.71373,0.2297,0.1951,34.4,27.8,1.5,0.9403359256742979,NVSS J110657-204248
TGSSADR J102808.2-240720,157.03423,-24.12241,0.06540000000000001,0.05760000000000001,37.9,26.2,4.2,0.9403672791073339,NVSS J102808-240720
TGSSADR J100118.0-244857,150.32516,-24.81603,0.1442,0.1125,39.7,27.6,-7.6,0.9404573609868256,NVSS J100117-244859
TGSSADR J111147.0-302723,167.94623,-30.45644,0.0606,0.0509,44.1,26.9,-9.2,0.940473610362473,NVSS J111147-302723
TGSSADR J103312.1-310812,158.30057,-31.13672,0.3477,0.31860000000000005,41.2,26.3,1.1,0.9404831083605009,NVSS J103312-310810
TGSSADR J095711.9-233731,149.29961,-23.6253,0.0488,0.0345,45.1,26.7,1.2,0.9404983817332677,NVSS J095712-233731
TGSSADR J103508.4-291311,158.78523,-29.21988,0.0876,0.07050000000000001,42.8,27.0,-2.5,0.9405077658940757,NVSS J103508-291313
TGSSADR J104700.3-163204,161.75166000000004,-16.53446,0.0226,0.0224,31.4,24.5,5.2,0.9405224632869593,NVSS J104700-163205
TGSSADR J105541.2-194803,163.92188000000004,-19.80097,0.1212,0.0831,37.4,31.7,23.3,0.940534057009544,NVSS J105541-194801
TGSSADR J105408.5-162818,163.53552,-16.471729999999994,0.0345,0.0249,37.5,28.3,8.0,0.9405528230810709,NVSS J105408-162815
TGSSADR J103323.2-263824,158.34673,-26.64024,0.1107,0.0861,37.2,30.2,-3.2,0.9405893983859519,NVSS J103323-263825
TGSSADR J101327.5-212258,153.36479,-21.38284,0.0886,0.0483,42.8,35.7,26.7,0.9406129447321728,NVSS J101327-212256
TGSSADR J101027.8-241614,152.61601000000005,-24.27065,0.0776,0.07100000000000001,37.9,25.3,2.0,0.9406386137528466,NVSS J101028-241614
TGSSADR J100712.2-273229,151.80096,-27.54167,0.2301,0.16840000000000002,39.6,32.0,13.9,0.9406394684574446,NVSS J100712-273232
TGSSADR J104010.4-304347,160.04352,-30.72979,0.059,0.0558,38.1,26.6,7.1,0.9406617138218388,NVSS J104010-304348
TGSSADR J110011.7-272257,165.0489,-27.38267,0.1104,0.0942,38.7,27.3,-7.7,0.9407005661594423,NVSS J110011-272255
TGSSADR J095808.8-244234,149.53693,-24.70956,0.1424,0.0732,56.8,29.2,23.3,0.940709850338993,NVSS J095808-244236
TGSSADR J102900.3-285920,157.25134,-28.98892,0.1226,0.0874,45.0,28.9,-5.6,0.9407294125164324,NVSS J102900-285917
TGSSADR J101441.7-340721,153.67378,-34.12271,0.2062,0.16390000000000002,46.0,28.2,9.4,0.9407508977441321,NVSS J101441-340724
TGSSADR J103100.0-314100,157.75028999999995,-31.6834,0.0836,0.0717,43.8,26.5,1.6,0.9407643446698228,NVSS J103059-314101
TGSSADR J110358.6-340155,165.99421999999996,-34.03196,0.0628,0.0659,40.8,24.1,0.3,0.9407785918582826,NVSS J110358-340153
TGSSADR J102240.1-344603,155.66721,-34.76764,0.0515,0.0409,44.5,29.2,-1.8,0.9407909038290498,NVSS J102240-344605
TGSSADR J102309.3-301730,155.78877,-30.29191,0.0443,0.046,38.3,24.1,-2.9,0.9408875146310857,NVSS J102309-301732
TGSSADR J095643.1-344327,149.17993,-34.72443,0.0756,0.0692,43.5,25.9,-0.7,0.9408981951163978,NVSS J095643-344329
TGSSADR J104847.6-322929,162.19863999999995,-32.49157,0.0378,0.040999999999999995,37.0,24.8,0.5,0.940899376093441,NVSS J104847-322932
TGSSADR J110344.1-151457,165.93381000000005,-15.24937,0.06520000000000001,0.0458,36.1,29.6,21.9,0.9409071558681932,NVSS J110344-151500
TGSSADR J102543.0-270731,156.42956999999996,-27.12546,0.3215,0.2999,37.1,26.1,1.6,0.9409117571353527,NVSS J102543-270732
TGSSADR J103441.1-273622,158.67163,-27.60617,0.326,0.2879,37.0,27.5,-1.1,0.940936800163729,NVSS J103441-273624
TGSSADR J100115.6-312014,150.31502,-31.33738,0.1839,0.14350000000000002,41.7,29.5,2.7,0.9409455451999638,NVSS J100115-312012
TGSSADR J111106.9-264100,167.77899,-26.68356,0.0611,0.0541,35.3,28.0,-2.5,0.9409602947832749,NVSS J111106-264102
TGSSADR J103853.2-164018,159.72208,-16.671879999999998,0.11599999999999999,0.1115,31.3,25.9,-4.0,0.9409753306539408,NVSS J103853-164017
TGSSADR J102840.7-330642,157.16971999999996,-33.11169,0.1121,0.0982,42.2,26.9,1.4,0.9409932892428425,NVSS J102840-330642
TGSSADR J100629.1-311044,151.62161,-31.17906,0.2359,0.1011,47.0,36.7,79.1,0.9410038927864758,NVSS J100629-311046
TGSSADR J102847.5-322003,157.1982,-32.3342,0.4859,0.4191,42.2,25.0,7.3,0.9410229012402608,NVSS J102847-322005
TGSSADR J103051.5-344339,157.71471,-34.72753,1.0009,0.6728999999999999,44.3,34.5,14.3,0.9410288595611457,NVSS J103051-344340
TGSSADR J101137.1-211515,152.90463,-21.25435,0.1586,0.09300000000000001,46.1,30.8,29.5,0.9410298862650807,NVSS J101136-211516
TGSSADR J100435.7-311453,151.14905,-31.24826,0.079,0.057999999999999996,46.6,29.0,7.3,0.9410424780409496,NVSS J100435-311456
TGSSADR J111135.3-314758,167.89725,-31.79961,0.1291,0.1244,39.8,25.9,-2.1,0.9410640797735145,NVSS J111135-314800
TGSSADR J101552.2-195224,153.9677,-19.87342,0.4005,0.3344,35.3,27.6,8.2,0.9411183726819855,NVSS J101552-195226
TGSSADR J101846.9-182748,154.69579,-18.46337,0.2739,0.2319,33.6,27.4,18.6,0.9411279536901851,NVSS J101846-182745
TGSSADR J095952.5-273245,149.96906,-27.54604,0.0528,0.0486,38.4,25.5,4.3,0.9411577087843348,NVSS J095952-273246
TGSSADR J102805.3-233835,157.0222,-23.64315,0.0561,0.0505,36.5,25.3,-0.4,0.9411609545935704,NVSS J102805-233837
TGSSADR J103347.8-184756,158.4492,-18.799,0.2535,0.2405,32.7,25.6,4.3,0.9411788080401573,NVSS J103347-184754
TGSSADR J100221.2-330043,150.58868,-33.01202,0.0746,0.05810000000000001,40.7,32.5,-4.4,0.941204582890504,NVSS J100221-330045
TGSSADR J110526.0-332630,166.3587,-33.44188,0.2689,0.1135,50.8,48.2,-7.1,0.941218732567866,NVSS J110526-332631
TGSSADR J105126.4-280306,162.86029,-28.051790000000004,0.0419,0.0404,39.7,24.3,3.4,0.9412246034411774,NVSS J105126-280304
TGSSADR J100249.6-254801,150.70692,-25.80055,0.0545,0.0522,37.1,25.4,1.9,0.9412437037848769,NVSS J100249-254801
TGSSADR J101528.9-210530,153.87068,-21.09171,0.0777,0.06820000000000001,35.0,26.5,1.2,0.9412844377610904,NVSS J101528-210527
TGSSADR J104208.3-252104,160.53462,-25.351370000000006,0.0992,0.0945,33.9,26.4,1.7,0.9413013521959538,NVSS J104208-252102
TGSSADR J103046.5-282022,157.69383,-28.33968,0.0808,0.0735,39.0,26.2,4.9,0.9413147964714634,NVSS J103046-282020
TGSSADR J110640.9-295656,166.67062,-29.94909,0.1717,0.1243,48.0,27.6,-8.2,0.9413272447567378,NVSS J110641-295658
TGSSADR J105341.6-245019,163.42342,-24.83868,0.0684,0.0492,42.3,28.8,-1.5,0.9413376603998167,NVSS J105341-245020
TGSSADR J105054.6-252718,162.72773999999995,-25.45518,0.0594,0.0566,34.0,27.0,4.6,0.9413503089072419,NVSS J105054-252720
TGSSADR J104437.8-241137,161.15788,-24.19367,0.8135,0.7008,35.9,27.6,-12.5,0.9413644505357779,NVSS J104437-241135
TGSSADR J110112.6-232137,165.30272,-23.36052,0.0691,0.0539,38.2,28.6,20.1,0.9413893118185275,NVSS J110112-232140
TGSSADR J110259.0-313725,165.74593000000004,-31.62365,0.1131,0.1097,38.9,25.4,-4.8,0.9414056327110867,NVSS J110259-313727
TGSSADR J104514.1-184629,161.30881000000005,-18.775,0.0415,0.0343,32.9,29.3,20.2,0.9414344587897316,NVSS J104514-184631
TGSSADR J110718.8-151100,166.82867,-15.1835,0.0676,0.0399,39.9,32.5,0.7,0.9414352806945262,NVSS J110718-151102
TGSSADR J103848.9-233103,159.70395,-23.51763,0.1091,0.0961,36.5,26.5,4.4,0.9415115169806446,NVSS J103849-233104
TGSSADR J110545.6-270759,166.44009,-27.1331,0.0362,0.028800000000000006,36.8,30.8,8.0,0.9415234527031844,NVSS J110545-270758
TGSSADR J104335.2-245042,160.89688,-24.84508,0.0635,0.055700000000000006,36.3,26.8,-5.1,0.9415489916230679,NVSS J104335-245042
TGSSADR J103134.4-320855,157.89362,-32.14889,0.0683,0.053,46.9,27.3,-0.7,0.9415569084346549,NVSS J103134-320856
TGSSADR J104702.8-170400,161.76186,-17.06673,0.5565,0.4939,31.0,27.2,24.6,0.9415577552767566,NVSS J104702-170401
TGSSADR J100847.4-270455,152.19775,-27.08199,0.1941,0.1833,37.6,26.2,3.2,0.9416017197132212,NVSS J100847-270456
TGSSADR J095713.8-164821,149.30785,-16.806070000000002,0.096,0.081,32.6,28.4,23.3,0.9416271390289301,NVSS J095713-164819
TGSSADR J105251.1-310014,163.21303999999995,-31.00397,0.1082,0.0961,41.1,27.3,4.3,0.941640542047454,NVSS J105251-310016
TGSSADR J111537.4-251653,168.90601999999996,-25.2816,0.0956,0.08,38.7,27.1,4.3,0.9416477045988257,NVSS J111537-251653
TGSSADR J110734.4-150337,166.89348,-15.06033,0.045700000000000005,0.022000000000000002,42.5,37.4,31.6,0.9416523831834729,NVSS J110734-150338
TGSSADR J102641.8-271252,156.67422,-27.2146,0.2133,0.2081,36.5,25.3,3.1,0.9417155193330246,NVSS J102641-271253
TGSSADR J102702.0-303247,156.75833,-30.54645,0.5137,0.4796,40.7,26.2,1.4,0.9417237151405411,NVSS J102702-303249
TGSSADR J110343.8-313924,165.93251,-31.65691,0.1075,0.0461,52.0,44.6,-46.4,0.9417473760976977,NVSS J110343-313923
TGSSADR J101901.9-273216,154.75806,-27.53803,0.0506,0.0371,40.0,30.8,8.8,0.9417526829398284,NVSS J101902-273218
TGSSADR J110159.9-302008,165.49995,-30.33572,0.201,0.1806,40.2,26.6,1.5,0.941754545620117,NVSS J110159-302007
TGSSADR J102024.3-341630,155.10165,-34.27516,0.2797,0.1475,58.5,33.4,-26.9,0.9417666949184398,NVSS J102024-341628
TGSSADR J111010.5-283731,167.54391,-28.62546,0.0474,0.0297,40.4,36.7,-16.8,0.9418504145229131,NVSS J111010-283732
TGSSADR J101121.1-312349,152.83815,-31.39722,0.4413,0.4453,39.8,24.8,1.6,0.9418629899414019,NVSS J101121-312347
TGSSADR J111117.6-311113,167.8235,-31.187140000000007,0.27530000000000004,0.2304,43.2,27.5,-5.9,0.9418656372071931,NVSS J111117-311111
TGSSADR J105337.4-243132,163.40614,-24.52583,0.1301,0.1251,36.4,25.0,-8.2,0.9418695838023853,NVSS J105337-243130
TGSSADR J102524.0-211410,156.35019,-21.23619,0.1686,0.13699999999999998,38.4,26.1,8.6,0.9418960707987718,NVSS J102524-211408
TGSSADR J103226.2-231240,158.10953,-23.21134,0.7627,0.7039,34.1,26.4,-0.3,0.9419201889736997,NVSS J103226-231239
TGSSADR J102640.0-153044,156.66698,-15.51233,0.1412,0.1274,31.4,27.0,2.7,0.941928460208038,NVSS J102640-153044
TGSSADR J110805.9-251530,167.02475,-25.25861,0.1124,0.1006,36.7,26.7,8.4,0.9419291049645888,NVSS J110806-251532
TGSSADR J103515.2-205028,158.81348,-20.84131,0.2264,0.161,37.5,30.5,6.3,0.9419615357355788,NVSS J103515-205026
TGSSADR J103428.7-263056,158.61983,-26.51565,0.0523,0.046200000000000005,39.3,25.9,-6.5,0.9420140420889922,NVSS J103428-263054
TGSSADR J105356.3-235345,163.48457,-23.8959,0.0926,0.06170000000000001,41.3,31.0,10.9,0.942024756101436,NVSS J105356-235343
TGSSADR J103333.5-243341,158.38998,-24.5614,0.1796,0.1643,36.2,26.4,-2.0,0.9420537790190053,NVSS J103333-243342
TGSSADR J100805.8-160907,152.02454,-16.152179999999998,0.0283,0.0249,32.9,26.5,26.3,0.9420576086972003,NVSS J100805-160909
TGSSADR J103028.4-321627,157.61868,-32.2744,0.2143,0.1859,43.2,26.6,1.5,0.9420592199250724,NVSS J103028-321629
TGSSADR J110048.6-191926,165.20279,-19.32394,1.584,1.0423,44.5,33.3,53.8,0.942114044270298,NVSS J110048-191925
TGSSADR J103704.5-150755,159.26883999999995,-15.1321,0.0298,0.0182,39.8,30.9,38.0,0.9421443710471016,NVSS J103704-150756
TGSSADR J100810.0-303340,152.04198,-30.561120000000006,1.2165,0.8036000000000001,49.4,27.5,16.0,0.9421508117364026,NVSS J100810-303342
TGSSADR J111351.1-164646,168.46331999999995,-16.77969,0.0788,0.056200000000000014,35.1,30.6,-4.5,0.9421934023787646,NVSS J111351-164647
TGSSADR J102426.0-275943,156.10873,-27.99548,0.1586,0.14250000000000002,39.7,26.1,1.4,0.9422127123770793,NVSS J102426-275945
TGSSADR J105101.7-153022,162.75737,-15.50624,0.0607,0.0519,31.9,28.1,11.8,0.9422414386748027,NVSS J105101-153023
TGSSADR J110829.6-200241,167.12337,-20.044970000000006,0.1732,0.0733,49.3,26.8,36.8,0.9422713477361254,NVSS J110829-200241
TGSSADR J111553.7-345335,168.97375,-34.89322,0.13240000000000002,0.1181,45.5,26.5,1.6,0.9422888080655476,NVSS J111553-345333
TGSSADR J110306.1-293328,165.77562,-29.55804,0.2156,0.1046,63.5,26.5,-6.8,0.9423069427290802,NVSS J110306-293329
TGSSADR J103244.4-292809,158.1852,-29.46944,0.053700000000000005,0.051,38.8,25.2,2.5,0.9423100533667503,NVSS J103244-292812
TGSSADR J110643.2-345623,166.68011,-34.93994,0.4453,0.32330000000000003,45.4,29.5,-6.4,0.9423123105900169,NVSS J110643-345625
TGSSADR J100415.3-255006,151.06387,-25.83525,0.0596,0.0592,36.5,24.2,2.9,0.9423293407807627,NVSS J100415-255008
TGSSADR J102127.7-284339,155.36562,-28.72763,0.2482,0.2356,39.0,25.9,2.3,0.9423308732437914,NVSS J102127-284340
TGSSADR J101913.8-315052,154.80768,-31.8478,0.4474,0.292,48.7,30.2,18.4,0.9423313306050624,NVSS J101913-315051
TGSSADR J111332.9-183212,168.38731,-18.53687,0.1987,0.16140000000000002,36.0,27.2,10.0,0.942340651156578,NVSS J111332-183214
TGSSADR J110039.2-191439,165.16336,-19.24424,0.2137,0.16899999999999998,35.5,29.0,-10.3,0.9423615352386691,NVSS J110039-191438
TGSSADR J105324.2-311702,163.35107,-31.28394,0.0541,0.0534,39.2,25.7,0.6,0.9424010835125504,NVSS J105324-311659
TGSSADR J104050.3-310636,160.20972,-31.11015,0.035500000000000004,0.031100000000000006,40.6,26.9,-0.1,0.9424089169715518,NVSS J104050-310638
TGSSADR J105135.5-222557,162.89828,-22.43277,0.1305,0.1006,36.1,29.9,18.9,0.9424605387722428,NVSS J105135-222558
TGSSADR J104716.5-155202,161.81895,-15.86733,0.0712,0.0535,35.5,28.6,-6.5,0.9425310110370522,NVSS J104716-155201
TGSSADR J110304.3-161503,165.76828,-16.25095,0.0475,0.023,41.9,38.4,31.1,0.9425323286679511,NVSS J110304-161504
TGSSADR J102153.7-265558,155.47392,-26.93297,0.3204,0.1646,46.3,30.1,-28.0,0.9425700130670531,NVSS J102153-265559
TGSSADR J102610.8-273644,156.54501000000005,-27.61233,0.1138,0.0851,43.4,28.6,2.8,0.9425835924051729,NVSS J102610-273645
TGSSADR J110903.6-295504,167.26521,-29.91802,0.0631,0.0511,41.4,27.7,9.4,0.9425941678742396,NVSS J110903-295505
TGSSADR J103639.3-320708,159.16378999999995,-32.11901,0.12819999999999998,0.1126,43.9,25.8,0.2,0.9426186669303709,NVSS J103639-320710
TGSSADR J100849.4-290125,152.20616,-29.023770000000006,0.0577,0.0535,39.6,25.3,-1.3,0.9426403351132491,NVSS J100849-290124
TGSSADR J103616.1-183730,159.06736999999995,-18.625120000000006,0.7857999999999999,0.7189,32.9,25.9,7.9,0.9426410648603694,NVSS J103616-183728
TGSSADR J105128.6-274841,162.8692,-27.81163,0.2837,0.26830000000000004,38.0,25.9,-0.9,0.942670748025388,NVSS J105128-274840
TGSSADR J105310.4-342152,163.29362,-34.36446,0.15109999999999998,0.1272,45.7,28.0,2.9,0.942699150528855,NVSS J105310-342153
TGSSADR J095918.7-172138,149.82806000000005,-17.360670000000002,0.2515,0.1458,39.5,31.4,48.6,0.9427088049676448,NVSS J095918-172137
TGSSADR J102136.8-300534,155.40356,-30.09281,0.0663,0.05810000000000001,39.7,27.6,2.4,0.9427110419431395,NVSS J102137-300534
TGSSADR J104047.6-202938,160.19843999999995,-20.49394,0.0952,0.0879,34.3,25.7,-4.1,0.9427599646845998,NVSS J104047-202935
TGSSADR J105150.7-321611,162.96133,-32.26988,0.8219,0.6275000000000001,40.8,31.9,3.6,0.9427848490945351,NVSS J105150-321609
TGSSADR J101133.7-322548,152.8907,-32.43002,0.0398,0.0422,37.7,24.9,-0.5,0.9427987411236698,NVSS J101133-322550
TGSSADR J110343.6-343655,165.93188,-34.61547,0.0713,0.06409999999999999,44.7,25.7,-2.1,0.9428612409683392,NVSS J110343-343657
TGSSADR J110329.5-182200,165.87313999999995,-18.36692,0.0718,0.0374,44.8,33.4,-39.3,0.942911571688383,NVSS J110329-182203
TGSSADR J101124.5-251442,152.85249,-25.24501,0.1522,0.1215,40.5,27.1,-8.9,0.9429157209943341,NVSS J101124-251439
TGSSADR J110948.9-271100,167.45386000000005,-27.1835,0.0841,0.0777,38.5,26.1,0.5,0.9429229636986877,NVSS J110948-271102
TGSSADR J100151.1-232859,150.46331999999995,-23.48308,0.1501,0.1419,35.7,25.3,-0.5,0.9429389016180976,NVSS J100151-232859
TGSSADR J105652.0-185453,164.21677,-18.91492,0.1218,0.0965,34.7,28.4,7.2,0.9429584506308537,NVSS J105652-185451
TGSSADR J110353.6-211437,165.97336,-21.24369,0.1102,0.0718,41.7,29.9,-11.2,0.943005394205071,NVSS J110353-211435
TGSSADR J103014.6-272041,157.56116,-27.34472,0.2249,0.22680000000000006,37.3,24.7,0.7,0.9430170139378864,NVSS J103014-272041
TGSSADR J101322.6-292144,153.34422,-29.36246,0.1751,0.159,38.1,26.9,-2.3,0.9430270356835662,NVSS J101322-292147
TGSSADR J102230.5-280702,155.6274,-28.11725,0.14930000000000002,0.1424,37.2,25.4,0.4,0.9430475651680117,NVSS J102230-280700
TGSSADR J100150.0-165636,150.45854,-16.94334,0.03,0.0289,30.9,26.3,16.3,0.943060612251941,NVSS J100150-165638
TGSSADR J105701.0-150121,164.25423,-15.02277,0.0713,0.054700000000000006,35.2,27.9,-2.2,0.9430786768494668,NVSS J105700-150124
TGSSADR J110139.1-312827,165.41298,-31.47421,0.0532,0.039200000000000006,42.0,31.0,-9.8,0.9430830437961907,NVSS J110139-312829
TGSSADR J100537.1-300738,151.40489,-30.12725,0.059,0.0586,37.9,25.5,-2.5,0.9430951776806811,NVSS J100537-300738
TGSSADR J105649.3-235916,164.20543999999995,-23.98798,0.2307,0.1648,37.1,32.2,33.9,0.9431117734999506,NVSS J105649-235918
TGSSADR J111212.7-231413,168.05321,-23.23702,0.3135,0.2187,38.0,31.4,8.2,0.9431583872387979,NVSS J111212-231415
TGSSADR J110247.2-272325,165.69673,-27.390320000000006,0.0675,0.045700000000000005,44.4,30.0,-1.3,0.9431998316414874,NVSS J110247-272322
TGSSADR J104051.1-211526,160.213,-21.25739,0.1949,0.15109999999999998,39.0,26.9,3.6,0.9432106296274216,NVSS J104051-211525
TGSSADR J104121.2-310545,160.33855,-31.09589,0.0734,0.0692,40.1,25.4,-3.5,0.9432354609233553,NVSS J104121-310543
TGSSADR J105144.2-275515,162.93438999999995,-27.92091,0.0332,0.034,36.1,25.1,3.8,0.9432359654766655,NVSS J105144-275516
TGSSADR J100508.1-242502,151.28395,-24.41725,0.5428999999999999,0.4905,35.5,26.6,4.2,0.9432415378455369,NVSS J100508-242503
TGSSADR J105404.2-302031,163.51778000000004,-30.34208,0.032100000000000004,0.0252,43.8,27.9,8.5,0.9432531312477552,NVSS J105404-302029
TGSSADR J110520.5-201637,166.33574,-20.277,0.3484,0.2438,34.2,34.0,-56.2,0.9433162188843853,NVSS J110520-201638
TGSSADR J102921.2-290616,157.33856,-29.10467,0.2043,0.1852,38.1,26.8,-1.5,0.9433214845631616,NVSS J102921-290618
TGSSADR J103105.2-174755,157.7718,-17.79864,0.1169,0.0966,36.4,26.5,5.9,0.9433521375163693,NVSS J103105-174753
TGSSADR J101628.6-274247,154.11931,-27.71329,0.0917,0.0634,45.7,28.5,-4.5,0.9433763568079254,NVSS J101628-274245
TGSSADR J110554.9-171357,166.47905,-17.2326,0.4541000000000001,0.3724,32.4,27.9,24.2,0.9433935130362563,NVSS J110555-171359
TGSSADR J103041.5-211913,157.67332,-21.32031,0.07990000000000001,0.0711,34.3,27.3,10.5,0.9434366969378971,NVSS J103041-211910
TGSSADR J102407.2-194813,156.03015,-19.80381,0.1552,0.0877,48.6,29.6,30.1,0.9434535410888589,NVSS J102407-194813
TGSSADR J100528.3-172145,151.36819,-17.36272,1.0343,0.8731,35.3,26.8,31.7,0.9435044560288655,NVSS J100528-172143
TGSSADR J103509.0-162051,158.7877,-16.34767,0.0938,0.07959999999999999,32.7,27.5,23.6,0.9435173654125686,NVSS J103509-162049
TGSSADR J104148.5-154300,160.45242,-15.71693,0.0636,0.0586,30.2,27.0,-3.9,0.9435254615203951,NVSS J104148-154301
TGSSADR J111527.8-335505,168.86592,-33.91806,0.8767,0.7757999999999999,41.9,27.9,3.4,0.9435597176641594,NVSS J111527-335502
TGSSADR J100205.1-254621,150.52165,-25.77258,0.0368,0.0372,36.4,24.5,-5.5,0.9435810875398474,NVSS J100205-254620
TGSSADR J110525.1-315642,166.3546,-31.945120000000006,0.0431,0.041600000000000005,41.4,24.9,6.9,0.9435842352013568,NVSS J110525-315644
TGSSADR J102728.2-294135,156.86786999999995,-29.69319,0.0921,0.0857,40.2,24.8,2.4,0.9436083651518017,NVSS J102728-294135
TGSSADR J104213.8-233211,160.55766,-23.53654,0.07590000000000001,0.06459999999999999,35.7,28.1,20.9,0.9436209488623396,NVSS J104213-233212
TGSSADR J104106.3-184850,160.27663,-18.81392,0.0688,0.0508,34.6,30.5,25.5,0.9436291499448564,NVSS J104106-184847
TGSSADR J100447.0-183128,151.19597,-18.52454,0.0558,0.0414,38.5,27.9,-3.7,0.943664332779169,NVSS J100446-183126
TGSSADR J111256.4-201533,168.23502,-20.25923,0.0949,0.06770000000000001,34.8,32.0,-9.0,0.9436657833308073,NVSS J111256-201534
TGSSADR J104231.1-160205,160.62975,-16.03485,0.1162,0.0743,40.8,28.8,38.1,0.9437012869728993,NVSS J104231-160204
TGSSADR J101003.7-223554,152.51572,-22.59854,0.1122,0.0961,37.1,26.2,15.9,0.943714151241348,NVSS J101003-223556
